0,1,2
22564725.5,"Expression of either cyclin E1 or E2 in T-47D breast cancer cells conferred acute antiestrogen resistance , suggesting that cyclin E overexpression contributes to the antiestrogen resistance of tamoxifen-resistant cells .",['sustaining proliferative signaling']
22564725.7,"Proliferation of tamoxifen-resistant cells was inhibited by RNAi-mediated knockdown of cyclin E1 , cyclin E2 , or CDK2 .",['sustaining proliferative signaling']
22564725.8,"Furthermore , CDK2 inhibition of E-cyclin overexpressing cells and tamoxifen-resistant cells restored sensitivity to tamoxifen or CDK4 inhibition .",['sustaining proliferative signaling']
22564725.9,Cyclin E2 overexpression is therefore a potential mechanism of resistance to both endocrine therapy and CDK4 inhibition .,['sustaining proliferative signaling']
22564725.10,CDK2 inhibitors hold promise as a component of combination therapies in endocrine-resistant disease as they effectively inhibit cyclin E1 and E2 overexpressing cells and enhance the efficacy of other therapeutics .,['sustaining proliferative signaling']
23180582.4,"Importantly , when a subset of tumour-bearing mice were monitored for tumour progression after pausing MLN8054 treatment , 50% of the tumours did not progress over a 12-month period .",['enabling replicative immortality']
23180582.8,"Altogether , these data demonstrate that induction of senescence , coupled with immune surveillance , can limit melanoma growth .",['enabling replicative immortality']
23242121.4,"Furthermore , we found that the combination of these isomers exerted an additive effect on the inhibition of MCF-7 cell invasion .",['activating invasion and metastasis']
23242121.5,These results suggest that guggulsterone isomers downregulate MMP-9 expression and tumor cell invasion through the isomer-specific suppression of IKK/NF-κB and MAPK/AP-1 activation .,['activating invasion and metastasis']
20540983.5,"The concentrations of pro-inflammatory cytokines ( IL-1 , TNF-alpha , and IL-6 ) were dose-dependently increased at day 1 after instillation in the BAL fluid and in the blood .",['sustaining proliferative signaling']
20540983.6,"During the experimental period of 28 days , pro-inflammatory cytokines ( IL-1 , TNF-alpha , and IL-6 ) , Th0 cytokine ( IL-2 ) , Th1 type cytokine ( IL-12 ) , Th2 type cytokines ( IL-4 and IL-5 ) , TGF-beta , and IgE were also elevated .",['tumor promoting inflammation']
20540983.7,"Expressions of many genes related with inflammation or tissue damage such as heat shock protein , matrix metalloproteinase , tissue inhibitors of metalloproteinases , and serum amyloid A were significantly induced .",['tumor promoting inflammation']
20540983.9,"In addition , distribution of B cell and CD8+ T cell in blood lymphocytes was increased at day 28 .",['tumor promoting inflammation']
22825327.5,We furthermore applied high-throughput cDNA microarray analysis and bioinformatics analysis to analyze the mechanisms of Gadd45a gene in invasion and metastasis .,['activating invasion and metastasis']
20074151.5,Levels of the oxidatively modified guanosine base 8-oxoguanine ( 8-oxoG ) were significantly increased sixfold in the HCV-infected cells .,['tumor promoting inflammation']
20074151.6,"Because DNA glycosylases are the enzymes that remove oxidized nucleotides , their expression in HCV-infected cells was analyzed .",['tumor promoting inflammation']
20074151.10,NEIL1 expression was also partly restored when virus-infected cells were treated with interferon ( IFN ) .,['tumor promoting inflammation']
20107801.6,The effects of cosmomycin D were equivalent to those obtained with doxorubicin .,['resisting cell death']
20571235.6,The inflammatory markers-IL-6 and ferritin-were also significantly higher in patients with breast cancer .,['tumor promoting inflammation']
20571235.8,CONCLUSIONS This study underlines the interplay between inflammatory pathways and oxidative stress in the pathogenesis of breast cancer .,['tumor promoting inflammation']
21082277.4,The epidermal growth factor-independent subpopulation retained the basal-like phenotype of the parental cell line .,['sustaining proliferative signaling']
21082277.6,"The A163-S1 sub-line piles up in culture , indicating a loss of contact inhibition .",['sustaining proliferative signaling']
21082277.7,"When grown on transwell filters , A163 shows basal expression of P63 and cytokeratin 14 , whereas A163-S1 expresses P63 ubiquitously , and has lost the basal specific expression of cytokeratin 14 , indicating a loss of polarity .",['evading growth suppressors']
1399111.4,MMP-9 and TIMP-1 secretions were comparatively low in all cell lines .,['activating invasion and metastasis']
1399111.8,"Nonetheless , the Calu-6 revertant cell lines secreted higher levels of MMP-2 than the parent cell line .",['activating invasion and metastasis']
1399111.10,The multiplicity of factors required by cancer cells for dissemination helps to explain the minute fraction of cancer cells from a primary tumor that ever develop into a metastasis .,['activating invasion and metastasis']
23065281.6,"On the contrary , E-cadherin expression was significantly lower in LSCC tissues than that in the neighboring normal tissue ( p<0.05 ) .",['activating invasion and metastasis']
23065281.8,"However , the expression of ZEB1 and E-cadherin was independent of gender , age , tumor size , or tumor differentiation level ( p>0.05 ) .",['activating invasion and metastasis']
23065281.11,The expression of the ZEB1 gene in LSCC tissues is downregulated with the expression of E-cadherin .,['activating invasion and metastasis']
1294409.2,"TGF alpha was present in 84.5% of normal ovaries , with a range of values from 0.037-18.2 ng/mg DNA , and in 84.1% of benign ovarian tumours , with a range of 0.083-195 ng/mg DNA .",['sustaining proliferative signaling']
1294409.3,The TGF alpha content in post menopausal benign ovarian tumours was significantly higher ( P < 0.0001 ) than TGF alpha in the pre-menopausal normal ovarian group .,['sustaining proliferative signaling']
1294409.4,The frequency of detection and levels of TGF alpha measured were significantly higher than those of EGF in the normal ovary group ( P < 0.001 ) and also in the benign ovarian group ( P < 0.005 ) .,['sustaining proliferative signaling']
1294409.5,We conclude that TGF alpha is the predominant growth factor present in normal ovaries and benign ovarian tumours .,['sustaining proliferative signaling']
24022637.5,"A phosphoreceptor tyrosine kinase array showed FBS-induced activation of insulin-like growth factor-1 receptor ( IGF-1R),and the IGF-1R inhibitor AG1024 inhibited FBS-induced phosphorylation of ERK1/2 , implying IGF-1R as the major driver of FBS-associated mitogenic signalling in the absence of exogenous EGF .",['sustaining proliferative signaling']
24022637.9,"Strikingly , highly activated ERK1/2 signalling and cell cycle progression occurred when cells were released from plateau phase regardless of high seeding density .",['evading growth suppressors']
23196876.7,"The blockade of autophagy alone led to the accumulation of the KIT protein , highlighting the role of autophagy in endogenous KIT turnover .",['resisting cell death']
23196876.8,"The involvement of autophagy in endogenous and AUY922-induced KIT protein turnover was further confirmed by the colocalization of KIT with MAP1LC3B- , acridine orange- or SQSTM1-labeled autophagosome , and by the accumulation of KIT in GIST cells by silencing either BECN1 or ATG5 to disrupt autophagosome activity .",['resisting cell death']
23196876.9,"Therefore , the results not only highlight the potential application of AUY922 for the treatment of KIT-expressing GISTs , but also provide the first evidence for the involvement of autophagy in endogenous and HSP90AA1 inhibitor-induced KIT degradation .",['resisting cell death']
23180966.9,"A combined p53/\u03b3-H2AX analysis was performed , and we found that the p53 low/\u03b3-H2AX low phenotype was associated with significantly better survival compared with all other phenotypes .",['genomic instability and mutation']
23180966.10,CONCLUSION Our study is the first to demonstrate that expression of \u03b3-H2AX detected by immunohistochemistry may represent an independent prognostic indicator of overall survival in patients with non-small cell lung cancer .,['genomic instability and mutation']
23180966.11,Further studies are needed to confirm our results .,['genomic instability and mutation']
23255891.8,"In vivo , capsaicin downregulated the expression of phospho-PI3 Kinase p85 ( Tyr458 ) and phospho-Akt ( Ser473 ) .",['resisting cell death']
23127529.7,It was also detected in 1 patient with final diagnosis of benign cyst ( the sensitivity 64.7% and the specificity 97.4% ; p<0.01 ) .,['genomic instability and mutation']
23127529.9,CONCLUSION Molecular analysis of pancreatic cyst fluid adds diagnostic value to the preoperative diagnosis and should be considered when cyst cytologic examination is negative for malignancy .,['genomic instability and mutation']
20587979.8,"Immunohistochemical staining was positive for AE1/3 and c-kit , but negative for glial fibrillary acidic protein .",['resisting cell death']
23013101.5,"In conclusion , bortezomib prevented the angiogenesis mediated by MSCs .",['inducing angiogenesis']
23513490.4,One case presented with symptoms of cavernous sinus invasion and panhypopituitarism and the other case with diabetes insipidus .,['activating invasion and metastasis']
23513490.7,"The presence of polyuria and polydipsia in an oncologic patient should alert the physician for diabetes insipidus and , if confirmed , an imaging procedure of the pituitary gland is mandatory .",['activating invasion and metastasis']
1312308.4,DNA synthesis by Ki-1 lymphoma cells was increased 138-fold by anti-TGF beta 1 antibody and 262-fold by anti-Hodgkin's TGF beta .,['sustaining proliferative signaling']
1312308.6,L-428 Reed-Sternberg cells secrete physiologically active TGF beta but have fewer than 500 TGF beta receptor sites per cell ; no significant proliferative response was measured for either anti-TGF beta 1 or anti-Hodgkin's TGF beta .,['sustaining proliferative signaling']
1312308.7,These results show the suppressive effect of exogenous TGF beta 1 on indolent Ki-1 lymphoma cells and suggest that the endogenous secretion of high molecular weight physiologically active TGF beta is important in maintaining the indolent nature of this low-grade Ki-1 positive lymphoma .,['sustaining proliferative signaling']
12509260.4,Defective As-induced Mre11 phosphorylation was rescued by reconstitution with full length NBS1 in NBS cells .,['evading growth suppressors']
20363913.7,Analyses of the inflammatory infiltrate revealed a classic acute inflammatory response that attained characteristics of a chronic state within fourteen days postinoculation .,['sustaining proliferative signaling']
20363913.9,These data demonstrate that acute inflammation in response to a bacterial agent in the prostate is associated with a significant diminution in the level of a key regulator of prostate cell proliferation .,['tumor promoting inflammation']
20363913.10,These observations provide a plausible mechanism whereby prostate inflammation may establish a local environment conducive to epithelial cell growth .,['tumor promoting inflammation']
22539965.5,It was able to potentiate the RNA damage by doxorubicin and spermine .,['genomic instability and mutation']
22858906.5,Balb/c mice transplanted with the FLT3/ITD Y842C mutation confirmed resistance to sorafenib in vivo but not to lestaurtinib .,['sustaining proliferative signaling']
22844452.10,CONCLUSIONS/SIGNIFICANCE The majority of recurrent gliomas are of monoclonal origin .,['genomic instability and mutation']
1419600.3,Platelet derived growth factor ( PDGF ) and cathepsin D had no effect in the presence or absence of oestradiol while TGF-beta slightly reduced the stimulation by oestradiol .,['sustaining proliferative signaling']
1419600.4,"In the absence of oestradiol , there was little effect of combinations of growth factors although the effects of bFGF and IGF-I were additive .",['sustaining proliferative signaling']
1419600.7,The effects of oestradiol on the sensitivity of cells to the proliferative effects of bFGF did not appear to result from regulation of bFGF receptor expression .,['sustaining proliferative signaling']
20686229.6,The results also showed that genipin-treated HeLa cells cycle was arrested at G(1) phase .,['resisting cell death']
20686229.7,"Western blot analysis revealed that the phosphorylated c-Jun NH(2)-terminal kinase ( JNK ) protein , phospho-Jun protein , p53 protein and bax protein significantly increased in a dose-dependent manner after treatment of genipin for 24 h , and to our knowledge , the activation of JNK maybe result in the increase of the p53 protein level , and the increase of the p53 protein led to the accumulation of bax protein , bax protein further induced cell apoptotic death eventually .",['evading growth suppressors']
23200933.9,Levels of the autophagosome indicator protein LC3B-II and mRFP-GFP-LC3 were reduced in cells that over-expressing Akt1 .,['resisting cell death']
1582420.6,"These results suggest that chromosomes with short ( TTAGGG)n tracts are recombinogenic , critically shortened telomeres may be incompatible with cell proliferation and stabilization of telomere length by telomerase may be required for immortalization .",['enabling replicative immortality']
22844446.7,Protons alone can also induce a mild induction of EMT .,['activating invasion and metastasis']
22844446.8,"SD208 , a potent TGFβ Receptor 1 ( TGFβR1 ) kinase inhibitor , can efficiently block TGFβ1/Smad signaling and attenuate EMT induction .",['activating invasion and metastasis']
22844446.9,"We suggest a model for EMT after proton irradiation in normal and cancerous tissue based on our results that showed that low and high doses of protons can sensitize normal human epithelial cells to mesenchymal transition , more prominently in the presence of TGFβ1 , but also in the absence of TGFβ1 .",['activating invasion and metastasis']
23949920.6,"Nuclear YAP expression did not associate with other variables such as lymph node involvement , tumor grade , tumor size , mitotic activity or the molecular sub-types of invasive breast cancer .",['activating invasion and metastasis']
11821958.4,Immunoprecipitation experiments revealed that gp130 was constitutively associated with ErbB-2 and ErbB-3 .,['sustaining proliferative signaling']
23276457.12,"Med19 is a critical factor involved in the invasiveness and promotion of bone metastasis of BCa , possibly via BMP-2 .",['activating invasion and metastasis']
22510844.10,"In addition , EGFR was involved less in proliferation because of the insensitivity of the downstream mitogen-activated protein kinase pathway .",['activating invasion and metastasis']
22883469.2,Bioinformatic analysis and luciferase reporter assay revealed that miR-133b can interact specifically with the 3'-UTR of EGFR mRNA .,['sustaining proliferative signaling']
22883469.6,This finding has important implications for the development of targeted therapeutics for a number of EGFR-addicted cancers .,['sustaining proliferative signaling']
20816008.6,Quercetin significantly decreased the extent of DNA strand breaks in a dose-dependent manner ; 100 microM of quercetin almost completely inhibited the DNA strand breakage .,['genomic instability and mutation']
20816008.7,"Unlike quercetin , its glycosidated conjugate rutin , failed to provide any significant protection against idarubicin-induced DNA strand breaks except at the highest concentration tested ( 2 mM ) .",['genomic instability and mutation']
23250485.3,"Importantly , inhibition of autophagy using either pharmacological or molecular inhibitors significantly abrogated androgen-induced prostate cancer cell growth .",['resisting cell death']
23226513.4,"PBL gene expression from patients with mRCC showed increased mRNA of genes involved with T-cell and T(REG)-cell activation pathways , which was also reflected in lymphocyte subset distribution .",['tumor promoting inflammation']
23226513.9,This type of analysis can potentially identify additional immune therapeutic targets in patients with mRCC .,['tumor promoting inflammation']
22189713.7,A Stat3 specific inhibitor acted synergistically with metformin in reducing cell growth and inducing apoptosis .,['resisting cell death']
22189713.8,An mTOR inhibitor showed no significant interaction with metformin .,['resisting cell death']
12375734.4,Tumor incidences in these progeny are 8 to 10-fold higher than in controls .,['avoiding immune destruction']
12375734.8,"The presence of B[a]P-DNA adducts in immature T cells may , in part , explain the previously observed T cell immunosuppression and tumor susceptibility in mice exposed to B[a]P in utero .",['genomic instability and mutation']
21058195.5,Modulation of Akt/mTOR signaling and induction of apoptosis appeared to mediate these effects on tumor growth .,['sustaining proliferative signaling']
21058195.7,This study supports the potential of UA as an antitumorigenic agent .,['resisting cell death']
23258740.7,"While AZD5363 monotherapy induced G2 growth arrest and autophagy , it failed to induce significant apoptosis in PC-3 and DU145 PCa cells .",['sustaining proliferative signaling']
23258740.9,"Importantly , the combination of AZD5363 with chloroquine significantly reduced tumor volume by 84.9% compared with the control group and by 77.5% compared with either drug alone in PC3 xenografts .",['resisting cell death']
20208355.7,"Furthermore , Fan had anti-tumorigenic activity in vivo , including reduction of tumor volume and pro-apoptotic and anti-proliferative effects in a PC3 nude mouse xenograft .",['resisting cell death']
21569197.4,A canine osteosarcoma xenograft was used to determine in vivo effects of tepoxalin on tumour growth and angiogenesis .,['inducing angiogenesis']
21569197.5,"Despite increased VEGF in vitro , there was a significant growth delay associated with tepoxalin treatment .",['inducing angiogenesis']
21569197.7,These data suggest that tepoxalin may moderately inhibit tumour growth and may be administered as an analgesic to tumour-bearing dogs .,['inducing angiogenesis']
23277562.6,Smg1 heterozygous mice also showed evidence of oxidative damage in tissues .,['tumor promoting inflammation']
23277562.7,These data suggest that the inflammation observed in Smg1 haploinsufficiency contributes to susceptibility to cancer and that Smg1-deficient animals represent a model of inflammation-enhanced cancer development .,['genomic instability and mutation']
22596188.7,"However , RNA interference-mediated knockdown of ERα , a negative regulator of CCNG2 , had no effect on TCDD-dependent AHR or NCoA3 recruitment to or expression of CCNG2 .",['sustaining proliferative signaling']
23278137.9,The addition of nicotine was found to enhance arecoline-induced MGMT expression .,['genomic instability and mutation']
23278137.10,"CONCLUSION Our results indicate that MGMT could be used clinically as a predictive marker for tumor processing , the potential for lymph node metastasis as well as advanced clinical stage .",['genomic instability and mutation']
23278137.12,Nicotine has a synergistic effect of arecoline-induced MGMT expression .,['genomic instability and mutation']
23092556.3,Losartan downregulated the expression of VEGF-A in MCF-7 cells treated with angiotensin II .,['inducing angiogenesis']
23092556.4,Candesartan downregulated the expression of VEGF-A in mice bearing MCF-7 xenografts and inhibited tumor growth and angiogenesis .,['inducing angiogenesis']
23092556.5,AT1R and VEGF-A expression correlated with increased microvascular density in 102 breast cancer patients .,['inducing angiogenesis']
23092556.6,Our data suggest that AT1R antagonists might be useful to suppress breast cancer by inhibiting the angiotensin II .,['inducing angiogenesis']
20682066.12,Further analysis of Msx2-expressing cells revealed increased levels of p21 and phosphorylated extracellular signal-regulated kinase ( ERK ) and decreased levels of Survivin and the ' split ends ' ( SPEN ) protein family member RBM15 .,['resisting cell death']
22044563.11,"Moreover , IGF-IR blockade was effective against tumors in mice .",['resisting cell death']
22814258.5,"MACC1 and c-met expressions were associated with poor differentiation , advanced T stages , lymph node metastasis , and advanced TNM stages ( P<0.05 ) of NSCLC , but not with sex , age , smoking , and histological classification ( P>0.05 ) .",['activating invasion and metastasis']
22814258.6,"In addition , a positive correlation between MACC1 and c-met expressions was observed ( r=0.403 , P<0.001 ) .",['activating invasion and metastasis']
22814258.10,MACC1 and c-met have poor prognosis in patients with NSCLC .,['activating invasion and metastasis']
22384099.4,"Moreover , the results have indicated that the EGF-EGFR signaling pathway can provide critical functions for the self-renewal of side population ( SP ) cells endowed with stem cell-like features from highly invasive WPE1-NB26 cells .",['activating invasion and metastasis']
21074696.8,"In areas , the tumor also contained sheets of loosely cohesive epithelioid cells with rhabdoid tumor component .",['resisting cell death']
20303770.6,"Significantly , their antiproliferative activity on tumor cells did not affect the proliferative potential of normal fibroblasts from cervix and peripheral blood lymphocytes .",['resisting cell death']
23257665.12,"Apoptosis was confirmed by externalization of phosphatidylserine , which was detected by the Annexin V-FITC method , and by DNA fragmentation .",['resisting cell death']
23280101.6,"Additionally , the possible mechanism of SDT-induced autophagy was evaluated by measurement of ROS ( reactive oxygen species ) formation .",['resisting cell death']
22821546.4,Semaphorin 5A increased the expression of MMP9 by activating phosphorylated ErK1/2 in gastric cancer cell .,['activating invasion and metastasis']
22634383.6,"Nevertheless , cells get used to this new source of energy by increasing GLS expression , which correlates with an increase in p65 expression and its translocation to the nucleus , leading to a higher basal NF-κB activity .",['sustaining proliferative signaling']
1354348.6,"Additionally , a monoclonal antibody to the extracellular domain of the HER-2 receptor is able to inhibit the proliferation of the overexpressing cells in vitro as well as tumor growth in vivo .",['sustaining proliferative signaling']
1354348.7,This study provides clear evidence that HER-2-mediated transformation can be achieved independently of the EGF receptor .,['sustaining proliferative signaling']
23205094.5,"While isoproterenol had significant proliferative effects on MSCs under normoxic and hypoxic conditions , COS1NR cells did not respond under hypoxic conditions .",['sustaining proliferative signaling']
12509275.8,"The incision activity was slightly depressed in both male and female liver tissue and in the foetal tissue 5h after the injection , but significantly increased from 5 to 24h after the injection .",['genomic instability and mutation']
12509275.9,"However , it did not reach levels significantly above the control levels .",['genomic instability and mutation']
20092614.7,"Using global approaches , we identified an increase in CpG island and histone methylation upon folate depletion despite unchanged levels of total 5-methylcytosine , indicating a broad effect of folate depletion on epigenetic regulation .",['genomic instability and mutation']
22825683.4,"Nine tumours had intronic variants , including substitution of invariant residues at splice sites , deletion of nucleotides spanning the exon-intron junction , an intronic variant of unknown function and the polymorphism c.463+43A>G .",['genomic instability and mutation']
22825683.5,Four variants were identified which were present in genomic DNA but not in mRNA .,['genomic instability and mutation']
22953701.7,"Immunohistochemistry revealed high levels of NIS expression in cells forming liver tumor , indicating that the liver tumor cells originated from the orthotopic colon xenografts .",['activating invasion and metastasis']
22953701.9,This unique animal model of clinically relevant and externally detectable liver metastasis will be a powerful tool for investigating tumor biology and developing novel therapies for cancer metastasis .,['activating invasion and metastasis']
21045259.6,BAT25 and D3S1313 markers exhibited instability frequently and cases with MSI using these markers showed an abnormal hMLH1 promoter .,['genomic instability and mutation']
21045259.8,"These two markers may be useful to screen cases for early cancer related changes , after validation on a larger sample .",['genomic instability and mutation']
12195297.6,"The basal ( non-stimulated ) autophagic compartment was measurable only at month 5 and month 15 , and its regression upon cycloheximide was consistent with increased basal autophagic activity .",['resisting cell death']
12195297.7,"Compared with the host tissue , autophagic capacity profoundly decreased in the differentiated and anaplastic adenocarcinomas at month 20 , when , surprisingly , cycloheximide was unable to inhibit segregation .",['resisting cell death']
12195297.8,Our conclusion is that down-regulation of the cycloheximide sensitive segregation and a partly compensatory up-regulation of an alternative pathway of segregation might occur along with malignant transformation .,['resisting cell death']
23274876.2,Chromosome numbers ranged from 55 to 73 .,['evading growth suppressors']
23274876.5,"The IC(50) values to cisplatin , paclitaxel , and lapatinib were 25.8 \u03bcM , 686 nM , and 183 nM , respectively .",['sustaining proliferative signaling']
20043298.9,Eugenol markedly inhibited all .,['tumor promoting inflammation']
11802212.2,"The cytotoxicity of mouse tumor-associated macrophages ( TAMs ) isolated at day 1 of tumor ( Ehrlich ascites carcinoma , EAC ) growth was enhanced by PRL .",['tumor promoting inflammation']
21132012.5,"In conclusion , our studies propose that mAb combinations negate the biological effects of growth factors on invasive growth of HER2-overexpressing cells .",['sustaining proliferative signaling']
22576685.4,"Both VPA and hydralazine increased the expression of cell-surface MICA and B in osteosarcoma cells , and their combination induced a greater increase in their expression .",['resisting cell death']
22576685.7,The present results suggest that combined administration of VPA and hydrazine is valuable for enhancing the therapeutic effects of immunotherapy for osteosarcomas .,['resisting cell death']
22318307.4,"In a two-stage skin tumorigenesis study , D-limonene significantly reduced the tumor burden ( p < 0.005 ) and tumor incidence as compared to DMBA/TPA-treated mice .",['tumor promoting inflammation']
22318307.8,"Taken together , our findings suggest that D-limonene may exert its chemopreventive activity through the inhibition of inflammation , oxidative stress and Ras-signaling as well as the induction of pro-apoptotic state during TPA-mediated promotion of DMBA-induced skin cancer in mouse model .",['resisting cell death']
12489111.12,"Furthermore , activation of IQ resulted in higher adduct levels compared with PhIP for both activation pathways .",['genomic instability and mutation']
12489111.13,"Overall , adduct levels were higher in single-stranded DNA than double-stranded DNA .",['genomic instability and mutation']
20332618.4,"These results suggest that cells cultured in the low Cl(-) medium prolonged the duration of all phases of the cell cycle ( G(1) , S , and G(2)/M ) , thereby abolishing overall cell cycle progression .",['evading growth suppressors']
20349282.5,"Because this novel combination treatment has fewer side effects than is generally the case with conventional cytotoxic agents , this regimen may be a good option for treatment of elderly prostate cancer patients .",['resisting cell death']
23226467.4,"The suppression of autophagy using either pharmacologic inhibitors ( 3-methyladenine , bafilomycin A1 ) or RNA interference in essential autophagy genes ( ATG5 or Beclin1 ) enhanced the cell death and reactive oxygen species ( ROS ) production induced by oxaliplatin in Caco-2 cells .",['resisting cell death']
23268708.8,"While the IR-induced autophagy was significant in H1299 cells ( p<0.01 ) and decreased in H1299-P53 and H1299-175H cells ( p<0.01 ) by MDC staining , the expression of MAPLC3II and Beclin-1 increased in H1299 , but not in H1299-p53 and H199-175H cells .",['resisting cell death']
23268708.9,"The IR-induced cell survival was significantly increased by Z-VAD-FMK and decreased by 3MA in H1299-P53 cells ; IR- induced autophagy was significantly increased by Z-VAD-FMK in H1299-P53 cells ( p<0.01 ) , but not changed in H1299 cells .",['resisting cell death']
23268708.10,"Conclusion : p53 could regulate radiosensitivity by inhibiting autophagy and activating apoptosis ; autophagy provides a prosurvival mechanism , and p53 potently abrogated the IR-induced autophagy , while mutant 175H shown no effect on radiosensitivity , suggesting that individual treatment strategies should be based on p53 status in patients .",['resisting cell death']
12507933.6,"In a long-term chemoprevention study ( for 40 weeks after surgery ) , 300 p.p.m. sulindac , alone or in combination with 100 p.p.m .",['tumor promoting inflammation']
11781072.3,"The addition of TGF-beta to naive human CD4+ T cells , which are required by genetically modified DC to elicit antitumor immunity , resulted in their hyporesponsiveness to DC stimulation in a dose-dependent manner .",['sustaining proliferative signaling']
11781072.8,"Taken together , our results indicate that the efficacy of DC immunization may be impaired by tumor-derived TGF-beta .",['avoiding immune destruction']
1577279.4,"Inactivation of the original temperature-sensitive oncogene led to loss of the transformed phenotype in fibroblasts and to differentiation in erythroblasts , even in lines that were immortal and lacked p53 .",['enabling replicative immortality']
12439605.5,"At 5 h post-treatment , the percentages of both effector cell types had returned to baseline levels .",['avoiding immune destruction']
12439605.10,"As an additional marker for T cell activation , serum levels of sIL-2R increased markedly ( P<0.01 ) , reaching maximum levels at the same point in time .",['avoiding immune destruction']
12439605.12,"Since similar changes were not observed in patients receiving chemotherapy alone , this is the first study to provide evidence for prolonged WBH-CT-induced activation of human T cells .",['avoiding immune destruction']
22563920.15,"Flt-1 expression did not show significant correlations with peritoneal MVD , D4/P Cr , and PPE .",['inducing angiogenesis']
22563920.16,"However , Flk-1 expression showed significant correlations with the above three parameters ( p < 0.001 for all ) .",['inducing angiogenesis']
22563920.17,"CONCLUSIONS For the first time , the expressions of Flt-1 and Flk-1 in peritoneal vasculature of uremic patients were detected .",['inducing angiogenesis']
22563920.18,"Flk-1 expression in peritoneal vasculature of uremic patients is closely correlated with the number of peritoneal microvessels , peritoneal small solute transport rate , and PPE .",['inducing angiogenesis']
22563920.19,Our findings strongly suggest that Flk-1 may be a crucial determinant of baseline peritoneal transport characteristics .,['inducing angiogenesis']
1433375.4,"Cellular immune response , monitored by allogeneic stimulation of cells in mixed lymphocyte reaction ( MLR ) , was markedly suppressed by 10 and 20 ppm NDMA .",['avoiding immune destruction']
1433375.5,"Thus , chronic exposure to NDMA , except for the low-hepatotoxic doses of nitrosamine , resulted in a marked and persistent immunosuppression of cellular and humoral responses in CD-1 mice .",['avoiding immune destruction']
1433375.6,"In conclusion , chronic exposure to the hepatotoxic ( ascite-inducing ) doses of NDMA suppressed humoral and cellular immunity .",['avoiding immune destruction']
1433375.7,The persistent immunosuppression could be reversed after the removal of NDMA from the drinking water .,['avoiding immune destruction']
23142824.5,RNAi-mediated Geminin knock-down in human cells enhances the appearance of phenotypic and molecular features of senescence .,['enabling replicative immortality']
23142824.6,Mouse embryonic fibroblasts heterozygous for Geminin exhibit accelerated senescence compared to control fibroblasts .,['enabling replicative immortality']
23142824.7,"In contrast , ectopic expression of Geminin in mouse embryonic fibroblasts delays the appearance of the senescent phenotype .",['enabling replicative immortality']
23142824.8,"Taken together , our data suggest that changes in Geminin expression levels affect the establishment of senescence pathways .",['enabling replicative immortality']
12536237.4,We have also demonstrated that CD8(+) lymphocytes from UCNT patients had a marked impairment of IFN-gamma secretion and perforin expression .,['avoiding immune destruction']
1334154.10,"After 6 hours , levels changed to 7% , 61% , and 116% of control values in D341 Med and 0% , 79% , and 21% of control values in D-456 MG , respectively .",['genomic instability and mutation']
22742931.8,"Meanwhile , there is new evidence suggesting that PPARγ inhibition could also be anti-tumorigenic .",['activating invasion and metastasis']
20140245.4,"The acceleration of glycolysis and mitochondrial dysfunction in NEFH-knockdown cells was suppressed in the absence of beta-catenin expression , and was decreased by the treatment of 2-Deoxyglucose , a glycolytic inhibitor , or API-2 , an Akt inhibitor .",['cellular energetics']
20140245.5,Loss of NEFH activates the Akt/beta-catenin pathway and increases glycolysis and mitochondrial dysfunction .,['cellular energetics']
23263160.8,Cytostatic effects of PSC 833 were converted to cytotoxic end-point by acid ceramidase inhibition .,['sustaining proliferative signaling']
23263160.10,"Cell death was not reversed by preexposure to myriocin , which blocks PSC 833-induced ceramide generation .",['resisting cell death']
12452772.5,"Further suppression of apoptosis as observed in WTK1 cells overexpressing mutant TP53 apparently was not responsible for the high radioresistance of WTK1 cells , since other means of highly efficient suppression of apoptosis ( caspase inhibition or PMA treatment ) increased the clonogenic survival of irradiated TK6 cells only to levels similar to those of TK6E6 cells with abrogated TP53-dependent apoptosis .",['resisting cell death']
12452772.6,"Considering the similar levels of residual chromosomal damage in TK6E6 cells and WTK1 cells , a hitherto unknown mechanism of tolerance needs to be inferred for these TP53 mutant cells .",['resisting cell death']
12452772.7,"This residual damage tolerance , however , appears to require an intact G2/M-phase checkpoint function since the relative radioresistance of the WTK1 cells was completely lost upon caffeine treatment , which also resulted in a failure of the TK6 and TK6E6 cells to execute apoptosis .",['genomic instability and mutation']
12452772.8,"In this situation , the cellular response seems to be dominated entirely by TP53-independent mitotic failure .",['resisting cell death']
23327050.5,"Unchanged expression was found in SSTR2 on the SKOV3/DDP cell in vitro after OCT treatment , but increased expression in vivo ( p < 0.05 ) .",['resisting cell death']
23327050.7,"The similar results were obtained in mice in vivo experiment , except the reduced expression of GST-pi .",['sustaining proliferative signaling']
12625783.7,Our conclusions further underline the importance of cell cycle control in both the cellular signalling and metabolic pathways .,['evading growth suppressors']
23406762.8,These topoisomerase-DNA complexes were abolished by catalase pretreatment and correlated well with the induction of apoptosis .,['genomic instability and mutation']
23406762.9,Phenylglyoxal-induced cell death was partially prevented by catalase pretreatment and was higher in lung cancer cells ( A549 ) than in normal lung fibroblasts ( MRC5 ) .,['resisting cell death']
